MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:68371 	J:155856 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:137614 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:282915 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:355659 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP	MGI:3850506 	J:220106 	
MGI:1915600	Mul1	mitochondrial ubiquitin ligase activator of NFKB 1	4		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q969V5 	J:164563 	
MGI:1915600	Mul1	mitochondrial ubiquitin ligase activator of NFKB 1	4		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q969V5 	J:342587 	
MGI:97233	Mup1	major urinary protein 1	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:150507 	
MGI:97234	Mup2	major urinary protein 2	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P11588 	J:342587 	
MGI:97235	Mup3	major urinary protein 3	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P11588 	J:342587 	
MGI:97236	Mup4	major urinary protein 4	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P11588 	J:342587 	
MGI:104974	Mup5	major urinary protein 5	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P11588 	J:342587 	
MGI:3709617	Mup11	major urinary protein 11	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P11588 	J:342587 	
MGI:2156020	Mydgf	myeloid derived growth factor	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:216795 	
MGI:2685951	Myo16	myosin XVI	8		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:2685951 PTN002933625 	J:161428 	
MGI:2685951	Myo16	myosin XVI	8		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:180006 	
MGI:1202864	Myoc	myocilin	1		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q99972 	J:164563 	
MGI:1202864	Myoc	myocilin	1		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q99972 	J:342587 	
MGI:2140300	Myorg	myogenesis regulating glycosidase (putative)	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:156975 	
MGI:1349717	Ncor1	nuclear receptor co-repressor 1	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:125047 	
MGI:102570	Ndp	Norrie disease (pseudoglioma) (human)	X		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:255480 	
MGI:97297	Nedd4	neural precursor cell expressed, developmentally down-regulated 4	9		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P46934 	J:164563 	
MGI:97306	Nf1	neurofibromin 1	11		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in myelinating Schwann cell,happens in dorsal root ganglion		IMP	MGI:1857444 	J:88366 	
MGI:97321	Ngf	nerve growth factor	3		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:184958 	
MGI:97323	Ngfr	nerve growth factor receptor (TNFR superfamily, member 16)	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:3177 	J:155856 	
MGI:1349482	Nherf1	NHERF family PDZ scaffold protein 1	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IGI	MGI:97528 	J:105981 	
MGI:1349482	Nherf1	NHERF family PDZ scaffold protein 1	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:105981 	
MGI:1349482	Nherf1	NHERF family PDZ scaffold protein 1	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:169887 	
MGI:1349482	Nherf1	NHERF family PDZ scaffold protein 1	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	O14745 	J:164563 	
MGI:1890662	Nherf2	NHERF family PDZ scaffold protein 2	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	negatively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IGI	MGI:97528 	J:105981 	
MGI:1890662	Nherf2	NHERF family PDZ scaffold protein 2	17		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in fibroblast		IGI	MGI:97528 	J:105981 	
MGI:97352	Nkx3-1	NK3 homeobox 1	14		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q99801 	J:164563 	
MGI:97352	Nkx3-1	NK3 homeobox 1	14		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q99801 	J:342587 	
MGI:2444070	Nlrc3	NLR family, CARD domain containing 3	16		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:240431 	
MGI:2154441	Nop53	NOP53 ribosome biogenesis factor	7		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q9NZM5 	J:164563 	
MGI:2154441	Nop53	NOP53 ribosome biogenesis factor	7		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q9NZM5 	J:342587 	
MGI:1354184	Nox4	NADPH oxidase 4	7		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:172977 	
MGI:96083	Nrg1	neuregulin 1	8		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in myelinating Schwann cell		IDA		J:160700 	
MGI:96083	Nrg1	neuregulin 1	8		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IDA		J:160700 	
MGI:96083	Nrg1	neuregulin 1	8		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in sensory neuron	PR:000044840	IGI	MGI:104771 	J:136701 	
MGI:1096391	Nrxn1	neurexin I	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P58400 	J:164563 	
MGI:97383	Ntrk1	neurotrophic tyrosine kinase, receptor, type 1	3		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN008618212 RGD:3213 	J:161428 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN008618212 RGD:3213 	J:161428 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:3213 	J:155856 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q63604 	J:342587 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:132562 	
MGI:97385	Ntrk3	neurotrophic tyrosine kinase, receptor, type 3	7		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN008618212 RGD:3213 	J:161428 	
MGI:1328351	Nts	neurotensin	10		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000256010 P30990 	J:342605 	
MGI:1328351	Nts	neurotensin	10		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P30990 	J:164563 	
MGI:2443880	Nyap1	neuronal tyrosine-phosphorylated phosphoinositide 3-kinase adaptor 1	5		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:2443135 MGI:2443880 PTN000505118 	J:161428 	
MGI:2443880	Nyap1	neuronal tyrosine-phosphorylated phosphoinositide 3-kinase adaptor 1	5		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:180006 	
MGI:2443135	Nyap2	neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2	1		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:2443135 MGI:2443880 PTN000505118 	J:161428 	
MGI:2443135	Nyap2	neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2	1		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:180006 	
MGI:2681862	Obscn	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction		PR:A2AAJ9-2	IDA		J:281255 	
MGI:2443807	Osbpl8	oxysterol binding protein-like 8	10		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:176266 	
MGI:2443807	Osbpl8	oxysterol binding protein-like 8	10		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in cardiac muscle cell,is a part of cellular response to insulin stimulus		IMP		J:222138 	
MGI:104749	Osm	oncostatin M	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P13725 	J:164563 	
MGI:1920412	Otud3	OTU domain containing 3	4		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q5T2D3 	J:227354 	
MGI:1338859	P2rx4	purinergic receptor P2X, ligand-gated ion channel 4	5		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:62073 	J:155856 	
MGI:1918089	P2ry12	purinergic receptor P2Y, G-protein coupled 12	3		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:621681 	J:155856 	
MGI:2135637	Park7	Parkinson disease (autosomal recessive, early onset) 7	4		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000340278 Q99497 	J:342605 	
MGI:109283	Pdcd6	programmed cell death 6	13		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	O75340 	J:164563 	
MGI:109283	Pdcd6	programmed cell death 6	13		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	O75340 	J:342587 	
MGI:1333863	Pde3b	phosphodiesterase 3B, cGMP-inhibited	7		regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q13370 	J:164563 	
MGI:97527	Pdgfa	platelet derived growth factor, alpha	5		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:97528 P01127 P04085 PTN000180420 	J:161428 	
MGI:97527	Pdgfa	platelet derived growth factor, alpha	5		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P04085 	J:164563 	
MGI:97527	Pdgfa	platelet derived growth factor, alpha	5		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P04085 	J:342587 	
MGI:97528	Pdgfb	platelet derived growth factor, B polypeptide	15		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in fibroblast		IGI	MGI:1349482 	J:105981 	
MGI:97528	Pdgfb	platelet derived growth factor, B polypeptide	15		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in fibroblast		IGI	MGI:1890662 	J:105981 	
MGI:97528	Pdgfb	platelet derived growth factor, B polypeptide	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:97528 P01127 P04085 PTN000180420 	J:161428 	
MGI:97528	Pdgfb	platelet derived growth factor, B polypeptide	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IGI	MGI:1349482 	J:105981 	
MGI:97528	Pdgfb	platelet derived growth factor, B polypeptide	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	positively regulates phosphatidylinositol 3-kinase/protein kinase B signal transduction		IGI	MGI:1890662 	J:105981 	
MGI:97528	Pdgfb	platelet derived growth factor, B polypeptide	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P01127 	J:164563 	
MGI:97528	Pdgfb	platelet derived growth factor, B polypeptide	15		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P01127 	J:342587 	
MGI:1859631	Pdgfc	platelet-derived growth factor, C polypeptide	3		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:97528 P01127 P04085 PTN000180420 	J:161428 	
MGI:1919035	Pdgfd	platelet-derived growth factor, D polypeptide	9		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:97528 P01127 P04085 PTN000180420 	J:161428 	
MGI:97530	Pdgfra	platelet derived growth factor receptor, alpha polypeptide	5		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P16234 	J:164563 	
MGI:97531	Pdgfrb	platelet derived growth factor receptor, beta polypeptide	18		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:172977 	
MGI:97531	Pdgfrb	platelet derived growth factor receptor, beta polypeptide	18		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P09619 	J:164563 	
MGI:97531	Pdgfrb	platelet derived growth factor receptor, beta polypeptide	18		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P09619 	J:342587 	
MGI:1338068	Pdpk1	3-phosphoinositide dependent protein kinase 1	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000344220 O15530 	J:342605 	
MGI:1920432	Pear1	platelet endothelial aggregation receptor 1	3		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in platelet		IMP	MGI:4363617 	J:237835 	
MGI:97572	Phb1	prohibitin 1	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:3322 	J:155856 	
MGI:97572	Phb1	prohibitin 1	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P67779 	J:342587 	
MGI:1351485	Phlda3	pleckstrin homology like domain, family A, member 3	1		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN001036011 Q9Y5J5 	J:161428 	
MGI:1351485	Phlda3	pleckstrin homology like domain, family A, member 3	1		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q9Y5J5 	J:164563 	
MGI:1351485	Phlda3	pleckstrin homology like domain, family A, member 3	1		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q9Y5J5 	J:342587 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000262719 O60346 	J:342605 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:621308 	J:155856 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	O60346 	J:164563 	
MGI:2138327	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	1		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:621308 	J:155856 	
MGI:1933177	Pik3ap1	phosphoinositide-3-kinase adaptor protein 1	19		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:180126 	
MGI:1933177	Pik3ap1	phosphoinositide-3-kinase adaptor protein 1	19		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:180127 	
MGI:1203729	Pik3c2a	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha	7		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:1098211 MGI:1206581 MGI:1353576 MGI:1922019 MGI:2685045 O00329 P32871 P42336 P42338 P48736 PTN000005674 	J:161428 	
MGI:2685045	Pik3c2b	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta	1		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:1098211 MGI:1206581 MGI:1353576 MGI:1922019 MGI:2685045 O00329 P32871 P42336 P42338 P48736 PTN000005674 	J:161428 	
MGI:2685045	Pik3c2b	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta	1		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IDA		J:129036 	
MGI:1203730	Pik3c2g	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma	6		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:1098211 MGI:1206581 MGI:1353576 MGI:1922019 MGI:2685045 O00329 P32871 P42336 P42338 P48736 PTN000005674 	J:161428 	
MGI:2445019	Pik3c3	phosphatidylinositol 3-kinase catalytic subunit type 3	18		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:620899 	J:155856 	
MGI:1206581	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	3		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:1098211 MGI:1206581 MGI:1353576 MGI:1922019 MGI:2685045 O00329 P32871 P42336 P42338 P48736 PTN000005674 	J:161428 	
MGI:1206581	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	3		phosphatidylinositol 3-kinase/protein kinase B signal transduction	negatively regulates autosome genomic imprinting		IDA		J:173141 	
MGI:1206581	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	3		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in adipose tissue,happens in skeletal musculature,happens in liver		IMP	MGI:3628805 	J:109024 	
MGI:1206581	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	3		phosphatidylinositol 3-kinase/protein kinase B signal transduction	is a part of negative regulation of actin filament depolymerization,is a part of response to muscle stretch		IMP		J:292538 	
MGI:1206581	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	3		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P42336 	J:164563 	
MGI:1206581	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	3		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000263967 P42336 	J:342605 	
MGI:1206581	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	3		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P42336 	J:164563 	
MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	9		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in heart		IMP		J:291522 	
MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	9		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P42338 	J:164563 	
MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	9		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:1098211 MGI:1206581 MGI:1353576 MGI:1922019 MGI:2685045 O00329 P32871 P42336 P42338 P48736 PTN000005674 	J:161428 	
MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	9		phosphatidylinositol 3-kinase/protein kinase B signal transduction	is a part of sphingosine-1-phosphate receptor signaling pathway,is a part of positive regulation of endothelial cell migration,happens in lung endothelial cell		IGI	O35904 	J:161894 	
MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	9		phosphatidylinositol 3-kinase/protein kinase B signal transduction	is a part of intrinsic apoptotic signaling pathway in response to hypoxia,happens in cardiac muscle cell		IMP		J:291522 	
MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	9		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P42338 	J:164563 	
MGI:1098211	Pik3cd	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	4		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:1098211 MGI:1206581 MGI:1353576 MGI:1922019 MGI:2685045 O00329 P32871 P42336 P42338 P48736 PTN000005674 	J:161428 	
MGI:1098211	Pik3cd	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	4		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in retinal blood vessel endothelial cell		IMP		J:287007 	
MGI:1098211	Pik3cd	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	4		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	O00329 	J:164563 	
MGI:1353576	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	12		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:1098211 MGI:1206581 MGI:1353576 MGI:1922019 MGI:2685045 O00329 P32871 P42336 P42338 P48736 PTN000005674 	J:161428 	
MGI:1353576	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	12		phosphatidylinositol 3-kinase/protein kinase B signal transduction	is a part of sphingosine-1-phosphate receptor signaling pathway,is a part of positive regulation of endothelial cell migration,happens in lung endothelial cell		IMP		J:161894 	
MGI:1353576	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	12		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P48736 	J:164563 	
MGI:1353576	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	12		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000419260 P48736 	J:342605 	
MGI:1353576	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	12		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P48736 	J:164563 	
MGI:1917016	Pik3ip1	phosphoinositide-3-kinase interacting protein 1	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN002799834 Q96FE7 	J:161428 	
MGI:1917016	Pik3ip1	phosphoinositide-3-kinase interacting protein 1	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000215912 Q96FE7 	J:342605 	
MGI:1917016	Pik3ip1	phosphoinositide-3-kinase interacting protein 1	11		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q96FE7 	J:164563 	
MGI:97583	Pik3r1	phosphoinositide-3-kinase regulatory subunit 1	13		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000428056 P27986 	J:342605 	
MGI:97583	Pik3r1	phosphoinositide-3-kinase regulatory subunit 1	13		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P27986 	J:164563 	
MGI:1098772	Pik3r2	phosphoinositide-3-kinase regulatory subunit 2	8		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	O00459 	J:164563 	
MGI:1098772	Pik3r2	phosphoinositide-3-kinase regulatory subunit 2	8		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	O00459 	J:342587 	
MGI:109277	Pik3r3	phosphoinositide-3-kinase regulatory subunit 3	4		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000262741 Q92569 	J:342605 	
MGI:109277	Pik3r3	phosphoinositide-3-kinase regulatory subunit 3	4		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q92569 	J:164563 	
MGI:1922919	Pik3r4	phosphoinositide-3-kinase regulatory subunit 4	9		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000349205 Q99570 	J:342605 	
MGI:1922919	Pik3r4	phosphoinositide-3-kinase regulatory subunit 4	9		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q99570 	J:164563 	
MGI:2443588	Pik3r5	phosphoinositide-3-kinase regulatory subunit 5	11		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	O02696 	J:342587 	
MGI:2443588	Pik3r5	phosphoinositide-3-kinase regulatory subunit 5	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	O02696 PTN002694948 	J:161428 	
MGI:2443588	Pik3r5	phosphoinositide-3-kinase regulatory subunit 5	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	O02696 	J:342587 	
MGI:2155808	Pkhd1	polycystic kidney and hepatic disease 1	1		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000360158 P08F94 	J:342605 	
MGI:2155808	Pkhd1	polycystic kidney and hepatic disease 1	1		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P08F94 	J:164563 	
MGI:892877	Pld2	phospholipase D2	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	RGD:3350 	J:155856 	
MGI:2442213	Plekha1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	7		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	PTN002682706 Q9HB21 	J:161428 	
MGI:2442213	Plekha1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	7		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000357986 Q9HB21 	J:342605 	
MGI:2442213	Plekha1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	7		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q9HB21 	J:164563 	
MGI:2442213	Plekha1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	7		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000357986 Q9HB21 	J:342605 	
MGI:2442213	Plekha1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	7		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q9HB21 	J:164563 	
MGI:109604	Plk3	polo like kinase 3	4		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:178436 	
MGI:2154238	Plxnb1	plexin B1	9		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:155441 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction		PR:P20263-1	IMP		J:196872 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction		PR:000037051	IMP		J:196872 	
MGI:104740	Ppara	peroxisome proliferator activated receptor alpha	15		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000385523 Q07869 	J:342605 	
MGI:104740	Ppara	peroxisome proliferator activated receptor alpha	15		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q07869 	J:164563 	
MGI:101884	Ppard	peroxisome proliferator activator receptor delta	17		phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in extraembryonic component,happens in trophoblast cell		IDA		J:107381 	
